"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         355,      0.5546264175,       6.452814015,       6.953958112,       15.64215457
          0,           0,         356,      0.5216772961,       6.432154438,       6.978367422,       15.50764058
          0,           0,         357,      0.5690751295,       6.630266291,       7.088168886,        15.6403949
          0,           0,         358,      0.4938301906,       6.730223124,       7.176394198,       15.77937471
          0,           0,         359,      0.5373816175,       6.795862188,       7.215313642,       15.92834055
          0,           0,         360,       0.547336264,       6.803181907,       7.345069222,       15.74676445
          0,           0,         361,       0.582248615,       6.865194411,        7.38260421,        15.9009087
          0,           0,         362,      0.5755432946,       6.934507893,       7.403907298,       16.05439863
          0,           0,         363,      0.5583073191,       7.005599808,       7.421034016,       16.20599269
          0,           0,         364,      0.5576147078,       6.983600373,       7.431564411,       16.07401926
          0,           0,         365,      0.5959617048,       7.057598423,       7.479073071,       16.22065083
          0,           0,         366,      0.5968495154,       7.104100452,        7.47005583,       16.37538155
          0,           0,         367,      0.6127951177,       7.099518772,       7.464852102,        16.3745562
          0,           0,         368,      0.6389217747,       7.100872223,       7.466916828,       16.37577136
          0,           0,         369,      0.6548648044,       7.104163619,       7.470999387,       16.37638152
          0,           0,         370,      0.6622319439,       7.072096928,       7.454115075,       16.25207737
          0,           0,         371,      0.7124553607,       7.151064562,       7.465665532,       16.40253812
          0,           0,         372,      0.7203899686,       7.224306044,       7.502761802,       16.54983624
          0,           0,         373,      0.7559655259,       7.222850692,       7.500269248,       16.54872842
          0,           0,         374,      0.7815862787,       7.218881955,       7.495265959,       16.54809087
          0,           0,         375,      0.8002673795,       7.210837311,       7.486156098,       16.54957111
          0,           0,         376,      0.7939317987,       7.204732119,       7.478888761,       16.55023722
          0,           0,         377,       0.779529454,       7.289645418,       7.544104777,       16.69406752
          0,           0,         378,      0.7813091522,       7.359903812,       7.702337911,       16.82628895
          0,           0,         379,      0.8098494642,       7.322095277,       7.701020428,       16.69732477
          0,           0,         380,      0.7938329287,        7.33432274,       7.710645793,       16.69650437
          0,           0,         381,      0.8080317841,       7.556775353,       7.992410716,       16.31968691
          0,           0,         382,      0.8310880213,       7.631023568,       8.022062684,       16.53949931
          0,           0,         383,      0.8181702292,        7.68732437,       7.993482881,       16.73666895
          0,           0,         384,      0.8430479887,       7.650082786,       7.882416259,       16.62709186
          0,           0,         385,      0.8516778595,        7.61508962,       7.765890548,       16.51635465
          0,           0,         386,      0.8500268026,        7.57817464,       7.665776899,       16.40105136
          0,           0,         387,      0.8323821337,        7.53193998,       7.423535467,       16.30281905
          0,           0,         388,      0.8467520996,       7.524744451,       7.412911885,       16.30435548
          0,           0,         389,       0.868750118,       7.519901991,       7.405143097,       16.30478424
          0,           0,         390,      0.8850395145,       7.573719862,       7.445063055,       16.45648042
          0,           0,         391,      0.9348835498,       7.570898877,       7.439943924,        16.4558767
          0,           0,         392,      0.9238969501,       7.570686872,       7.438851317,        16.4554443
          0,           0,         393,      0.9513494883,       7.570681176,       7.438355198,       16.45507513
          0,           0,         394,       0.927813007,       7.566514358,       7.430476991,       16.45446875
          0,           0,         395,      0.9197170954,       7.566513821,       7.430476524,       16.45446817
          0,           0,         396,      0.9100974814,       7.566363723,       7.430008015,       16.45412768
          0,           0,         397,      0.9131092404,       7.565442603,       7.428043775,       16.45415343
          0,           0,         398,      0.8917267922,       7.502823069,       7.402740919,       16.32599134
          0,           0,         399,      0.8980766457,       7.502660759,       7.402249698,       16.32560781
          0,           0,         400,       0.887431808,       7.502006702,       7.401079577,       16.32511967
          0,           0,         401,      0.9038975289,       7.501063523,       7.399498956,       16.32444758
          0,           0,         402,      0.8987902981,       7.542496151,       7.372127528,       16.13059872
          0,           0,         403,      0.8868930358,       7.538665796,        7.32232583,        16.3146603
          0,           0,         404,      0.8623138312,       7.601944241,        7.38484076,         16.460809
          0,           0,         405,       0.850518613,       7.602642922,       7.385832055,       16.46117351
          0,           0,         406,      0.9126132407,       7.601022518,       7.383312938,       16.46049814
          0,           0,         407,      0.9445193177,       7.600424305,       7.382312846,       16.45991236
          0,           0,         408,      0.9593008518,       7.600423764,       7.382312553,       16.45991184
          0,           0,         409,      0.9472177933,        7.68635675,        7.42340884,        16.6060095
          0,           0,         410,      0.9459833196,       7.695606118,       7.435072617,        16.6063253
          0,           0,         411,      0.9560746291,       7.741675432,       7.419634229,       16.76047211
          0,           0,         412,       1.005283287,       7.741675013,       7.419633892,       16.76047169
          0,           0,         413,       1.012841413,        7.74167442,       7.419633369,       16.76047118
          0,           0,         414,       1.124081344,       7.741674395,       7.419633347,       16.76047118
          0,           0,         415,       1.123530597,       7.741674725,       7.419633343,       16.76047157
          0,           0,         416,       1.100897048,       7.702682161,       7.290425078,       16.64135152
          0,           0,         417,       1.026689624,       7.702681659,       7.290424944,         16.641351
          0,           0,         418,       1.046387127,       7.702501434,       7.289891679,        16.6417118
          0,           0,         419,       1.023535244,       7.701482173,          7.287881,       16.64158018
          0,           0,         420,       1.043026476,       7.702165014,       7.288055238,       16.64105267
          0,           0,         421,       1.053632397,       7.702165028,       7.288055159,       16.64105266
          0,           0,         422,       1.041198738,       7.702165226,       7.288055208,       16.64105267
          0,           0,         423,       1.034793114,        7.70216514,       7.288055077,       16.64105268
          0,           0,         424,       1.052447972,        7.73105824,       7.243427425,       16.78897116
          0,           0,         425,        1.04516884,        7.73105808,        7.24342719,       16.78897117
          0,           0,         426,         1.0592978,       7.731058131,       7.243426997,       16.78897116
          0,           0,         427,       1.059342023,       7.731057869,       7.243426983,       16.78897117
          0,           0,         428,       1.057445201,       7.779266543,       6.744955626,       16.93404331
          0,           0,         429,       1.050275536,       7.779519338,        6.74579215,       16.93424849
          0,           0,         430,       1.047293483,        7.77955013,       6.746379184,       16.93446454
          0,           0,         431,       1.058917594,       7.779918514,       6.747255569,       16.93464295
          0,           0,         432,       1.055812631,       7.779918529,       6.747255115,       16.93464294
          0,           0,         433,       1.050672297,       7.836575908,       7.251147408,       17.08413896
          0,           0,         434,       1.072800975,       7.836998701,       7.251466048,       17.08430909
          0,           0,         435,       1.063452145,       7.837772351,       7.252176099,       17.08447641
          0,           0,         436,       1.064217209,       7.837647821,       7.251769822,        17.0846856
          0,           0,         437,       1.055676426,        7.83789816,       7.251784428,       17.08489307
          0,           0,         438,       1.067135453,       7.837961061,       7.251503229,       17.08511449
          0,           0,         439,       1.071690999,       7.835476387,       7.247991117,       17.08531982
          0,           0,         440,       1.067896605,        7.83602221,       7.248480433,       17.08556884
          0,           0,         441,       1.065271242,       7.835977096,       7.248177274,       17.08582131
          0,           0,         442,       1.060679915,       7.836608437,       7.248685511,        17.0861109
          0,           0,         443,       1.066338931,       7.836397733,       7.248520247,       17.08640103
          0,           0,         444,       1.065573028,       7.836279962,       7.247909251,       17.08670243
          0,           0,         445,        1.06332565,       7.837700211,       7.249088238,       17.08708685
          0,           0,         446,        1.06062142,       7.843189008,       7.255673154,       17.08759584
          0,           0,         447,       1.067469286,       7.845462205,       7.258484216,       17.08808114
          0,           0,         448,       1.069625763,       7.848411864,       7.261829778,       17.08862045
          0,           0,         449,       1.070593589,       7.847273379,       7.260533386,       17.08911128
          0,           0,         450,       1.067279484,       7.847273457,       7.260533376,       17.08911128
          0,           0,         451,       1.068966397,       7.845246381,       7.256572765,       17.08938334
          0,           0,         452,       1.068050579,       7.843770475,       7.254035145,       17.08985142
          0,           0,         453,       1.068378157,       7.841341131,       7.249380899,       17.09023594
          0,           0,         454,       1.069450486,       7.841457055,       7.251244997,       17.09084158
          0,           0,         455,       1.073963746,       7.848220801,       7.258379738,       17.09204553
          0,           0,         456,       1.071869385,       7.848945425,       7.258425597,       17.09262903
          0,           0,         457,       1.077728963,         7.8558526,       7.262380995,       17.09157107
          0,           0,         458,       1.072144064,       7.852050098,       7.253977003,       17.09199685
          0,           0,         459,       1.072139309,       7.850767621,       7.255094092,       17.09262422
          0,           0,         460,       1.057537724,        7.84957772,       7.260424137,       17.09370724
          0,           0,         461,       1.056592834,       7.844766866,       7.222181433,       17.09395678
          0,           0,         462,       1.051779154,       7.844095802,       7.209840561,       17.09302741
          0,           0,         463,       1.050168001,       7.838779196,       7.210541066,       17.09328242
          0,           0,         464,        1.05374249,       7.840475804,       7.215452434,       17.09439737
          0,           0,         465,       1.058407905,       7.840076114,       7.219215106,       17.09467271
          0,           0,         466,       1.064287392,       7.845417082,       7.241673654,       17.09552835
          0,           0,         467,       1.065010263,       7.847150688,       7.259662107,       17.09546911
          0,           0,         468,       1.060625076,       7.829944616,       7.244103851,       17.09487744
          0,           0,         469,       1.061424541,       7.828424091,       7.233255772,       17.09596279
          0,           0,         470,       1.068251315,       7.826137817,        7.23482452,         17.096069
          0,           0,         471,       1.066614532,       7.830487089,       7.207321095,        17.0973455
          0,           0,         472,       1.069187495,       7.843319871,       7.222805949,        17.0984604
          0,           0,         473,       1.078449938,       7.849153371,       7.255167715,       17.09937767
          0,           0,         474,       1.087830469,       7.852225237,       7.289155185,       17.10017513
          0,           0,         475,       1.078843289,       7.848989371,       7.322918676,       17.10227829
          0,           0,         476,       1.084825915,       7.845275697,        7.39443172,       17.10172043
          0,           0,         477,       1.083536426,       7.838366547,       7.435738437,       17.10113642
          0,           0,         478,       1.085492803,       7.833727864,       7.473263171,       17.10047997
          0,           0,         479,       1.076412993,       7.826354203,       7.522492617,       17.10003623
          0,           0,         480,       1.081899032,       7.830712448,       7.441532145,       17.10187967
          0,           0,         481,       1.090975136,        7.81603545,       7.364885192,       17.10128279
          0,           0,         482,        1.09875487,       7.803295647,       7.401861949,       17.10087036
          0,           0,         483,       1.105501863,       7.789660401,        7.42846285,       17.10022219
          0,           0,         484,       1.123412729,       7.778320551,       7.405372061,       17.09997733
          0,           0,         485,       1.125248792,       7.766808313,       7.541796338,       17.09925764
          0,           0,         486,       1.125883946,       7.760179698,        7.67397113,       17.09849041
          0,           0,         487,       1.213377011,       7.760359798,       7.719029428,       17.09780448
          0,           0,         488,       1.188755776,       7.755915483,       7.680476038,       17.09896691
          0,           0,         489,        1.16748865,        7.75470542,       7.698271969,       17.10028096
          0,           0,         490,       1.182458567,       7.756109316,       7.662685471,       17.09896892
          0,           0,         491,       1.175294584,        7.76045872,       7.759554557,       17.10055585
          0,           0,         492,        1.18927944,       7.762658209,       7.715372824,       17.09921624
          0,           0,         493,       1.178325346,       7.765578819,       7.888887045,       17.10096901
          0,           0,         494,       1.203090943,       7.776353697,       7.867119043,       17.09966291
          0,           0,         495,       1.196643438,       7.776079212,       7.740024358,       17.10031229
          0,           0,         496,       1.192498774,       7.775155931,       7.969661779,       17.10234174
          0,           0,         497,        1.19573872,       7.775592023,       8.024349995,       17.10364367
          0,           0,         498,       1.199064602,       7.774811781,       8.073414414,       17.10495255
          0,           0,         499,       1.213549451,       7.775913357,       8.159823204,       17.10614615
          0,           0,         500,       1.245488886,       7.779596541,        8.23900432,       17.10686546
          0,           0,         501,       1.236348404,       7.778156604,        8.22389458,       17.10613299
          0,           0,         502,       1.585805907,       8.015802161,       8.739753232,       17.09842865
          0,           0,         503,       1.549644295,       7.969588107,       8.730488679,       17.09966678
          0,           0,         504,       1.296763485,       7.811825172,       8.388946619,       17.09997315
          0,           0,         505,       1.293918906,       7.820766543,       8.381827759,       17.09919287
          0,           0,         506,       1.289568332,       7.830213787,       8.379893184,       17.09839483
          0,           0,         507,       1.284980014,       7.843218414,       8.368195948,       17.09739009
          0,           0,         508,       1.290026917,       7.856329131,       8.364677787,       17.09650712
          0,           0,         509,       1.350522206,       7.845950713,       8.523707917,       16.94161008
          0,           0,         510,        1.35033958,        7.86644584,       8.529289679,       16.94048255
          0,           0,         511,       1.345222611,       7.893403552,       8.525560714,       16.93908304
          0,           0,         512,       1.336262212,       7.925064532,       8.499730971,       16.93776668
          0,           0,         513,       1.328451894,       7.949835403,       8.498408557,       16.93534573
          0,           0,         514,       1.307297397,       7.989022991,       8.440294489,        16.9303066
          0,           0,         515,       1.252133612,       7.959148053,       8.311554867,       16.91072159
          0,           0,         516,       1.207043579,       7.847978526,       8.328888498,       16.90077182
          0,           0,         517,       1.216090001,       7.880170794,       8.317751127,        16.9031957
          0,           0,         518,       1.199809726,       7.858876376,       8.298186715,       16.89732816
          0,           0,         519,       1.207703429,       7.884337701,       8.295510027,       16.90112721
          0,           0,         520,        1.18946619,       7.865828063,       8.328141935,       16.68539473
          0,           0,         521,       1.158358674,        7.89994554,       8.339781761,       16.85862051
          0,           0,         522,       1.279453181,       8.000010751,       8.374073385,       16.87342072
          0,           0,         523,       1.448197951,       8.125029173,        8.40276339,       16.88853367
          0,           0,         524,       1.566401975,       8.206217619,       8.393015406,       16.90519947
          0,           0,         525,       1.507289541,       8.192984566,       8.384401315,       16.89435821
          0,           0,         526,       1.430943953,       8.093548961,       8.495207672,       16.86445823
          0,           0,         527,       1.538484416,       8.148121082,       8.524931902,       16.88050925
          0,           0,         528,       1.506983717,       8.175606351,       8.522227865,       16.86552806
          0,           0,         529,       1.486232843,       8.223369941,       8.439369067,       16.94613337
          0,           0,         530,       1.472831183,       8.229549207,       8.435384781,       17.11274964
          0,           0,         531,       1.483233581,       8.236599718,       8.462519305,       16.96476922
          0,           0,         532,       1.370316648,       8.168872161,       8.416456482,       16.95896924
          0,           0,         533,       1.503513197,       8.294235264,       8.593385887,       16.78561777
          0,           0,         534,        1.58715129,       8.336549218,       8.560060908,       16.82441095
          0,           0,         535,       1.427140015,       8.201329066,       8.560168532,       16.77082109
          0,           0,         536,       1.461118085,       8.222226602,       8.531558146,       16.78635493
          0,           0,         537,       1.511610397,       8.220646493,       8.510723476,       16.82466901
          0,           0,         538,       1.571672723,       8.258329122,       8.494715092,       16.84629257
          0,           0,         539,       1.570305165,       8.238816447,       8.515048379,       16.84130446
          0,           0,         540,       1.493786382,       8.127132166,       8.580562792,       16.99617833
          0,           0,         541,       1.508868799,       8.147866238,       8.568160251,       16.81370678
          0,           0,         542,       1.491014139,       8.150155009,       8.528199085,       16.52281566
          0,           0,         543,       1.397194721,       8.140214195,       8.419026598,       16.12553526
          0,           0,         544,       1.435784746,       8.186310385,       8.560175815,       16.37427283
          0,           0,         545,       1.298232951,       8.163103949,       8.462292423,       16.38590488
          0,           0,         546,       1.442472956,       8.272846172,       8.592534466,       16.60021958
          0,           0,         547,       1.865324988,        8.39350884,       9.141744969,       16.74678124
          0,           0,         548,       1.919046112,       8.494030689,       9.108272737,       16.57522073
          0,           0,         549,       1.875240063,       8.444053529,       9.102153204,       16.57471564
          0,           0,         550,        1.80520273,        8.39403578,        9.08253565,       16.72179131
          0,           0,         551,       1.774751013,       8.391714541,       9.082200219,       16.92423213
          0,           0,         552,       1.742698095,       8.427821774,       9.022046094,       16.60407522
          0,           0,         553,        1.66818809,       8.408208221,       8.951958563,       16.48987353
          0,           0,         554,        1.59658173,       8.399721775,       8.827380751,       16.66688351
          0,           0,         555,       1.615639608,       8.463468105,       8.879121893,       16.64383543
          0,           0,         556,       1.562218407,       8.427401277,       8.900802182,       16.71193381
          0,           0,         557,       1.529214624,       8.402636583,       8.933379635,       16.76596359
          0,           0,         558,       1.448942523,       8.370993303,       8.812047003,       16.78651531
          0,           0,         559,        1.35954257,       8.235130632,       8.851042272,       16.72066883
          0,           0,         560,       1.313658464,       8.188456733,       8.884435303,       16.75871491
          0,           0,         561,       1.206075634,        7.98479695,       8.834897661,       16.71394861
          0,           0,         562,       1.252101364,       8.048025914,        8.76746693,       16.68741922
          0,           0,         563,       1.283999934,       8.120631333,       8.823067668,       16.71065907
          0,           0,         564,        1.31156177,        8.18104169,       8.875879459,       16.75142966
          0,           0,         565,       1.405489297,       8.263839571,       8.963447235,       16.77845468
          0,           0,         566,       1.387097445,       8.233748957,       8.995581907,       16.80556095
          0,           0,         567,       1.215799983,       7.764242512,       8.919702892,       16.90587929
          0,           0,         568,       1.244841848,        7.73581225,       8.983523138,       16.90648561
          0,           0,         569,       1.241742578,       7.764448049,       8.941027764,       16.96915908
          0,           0,         570,       1.273082965,       7.744573098,       8.972688465,       16.94539085
          0,           0,         571,         1.2663365,       7.811811906,       8.926559127,       16.96265293
          0,           0,         572,       1.286551032,       7.937748558,        8.94836719,       16.86924267
          0,           0,         573,       1.264662024,        7.96534203,       8.882168562,       16.95719861
          0,           0,         574,       1.250645006,        7.99673021,       8.851928312,       16.87436765
          0,           0,         575,       1.259355255,       8.237412956,       8.892295602,       16.90241156
          0,           0,         576,       1.273934657,       8.426387168,       8.837958344,       16.95751038
          0,           0,         577,       1.326844941,       8.471152717,       9.091028723,       17.02268835
          0,           0,         578,       1.323090373,       8.112666162,       9.067573251,       17.05535791
          0,           0,         579,       1.379129559,       8.024767355,       8.849656169,       17.01194714
          0,           0,         580,       1.336809718,        7.94693843,       8.902925257,       16.81953033
          0,           0,         581,       1.290518157,       7.391652032,       9.027294396,       16.83863541
          0,           0,         582,       1.294314758,       7.474620038,       9.030162068,       16.83961009
          0,           0,         583,         1.3160466,       7.571948759,       9.059002061,       16.83241799
          0,           0,         584,        1.32431749,       7.969678381,       9.081998577,       16.82116586
          0,           0,         585,       1.368376403,       8.103706068,       9.106574673,       16.79763703
          0,           0,         586,       1.876397509,       8.666928813,       9.338238049,       16.80557199
          0,           0,         587,       1.827192379,       8.674332461,       9.305409698,       16.82435126
          0,           0,         588,       1.773124678,         8.6813755,       9.319189143,       16.93603695
          0,           0,         589,       1.821469828,       8.685090388,       9.334531254,       16.95534651
          0,           0,         590,       1.721314732,       8.693631382,        9.24200175,       17.02314655
          0,           0,         591,       1.638785742,       8.601853073,       9.182393661,       17.01239885
          0,           0,         592,       1.534259573,       8.525602573,       9.105858353,        17.0276592
          0,           0,         593,       1.789252479,        8.73706941,       9.167985295,       16.89577072
          0,           0,         594,       1.760710693,       8.720883165,        9.17522068,       16.84942815
          0,           0,         595,       1.560082289,       8.488106002,       9.130339942,       16.92434816
          0,           0,         596,       1.472363766,       8.439955473,       9.119209614,        16.9420819
          0,           0,         597,       1.457247678,       8.326127929,       9.146435332,       17.22294719
          0,           0,         598,       1.421644683,       8.392394689,       9.127560173,       17.21780355
          0,           0,         599,       1.438121552,       8.424600441,       9.129220971,       17.21952389
          0,           0,         600,       1.458931463,       8.397460577,       9.115657754,       17.20615294
          0,           0,         601,       1.434147218,       8.453142701,        9.13361912,       17.20714097
          0,           0,         602,       1.452707043,       8.408331227,       9.123227723,       17.19639393
          0,           0,         603,       1.463619859,       8.384237906,       9.057554077,       17.20504983
          0,           0,         604,       1.536104353,       8.365287084,       9.002998213,       17.23466343
          0,           0,         605,       1.518921338,       8.439717403,       9.046177505,        17.2110363
          0,           0,         606,       1.493801203,       8.440298908,       9.094944988,       17.41267067
          0,           0,         607,         1.5514646,       8.664624059,       9.093889308,       17.40898888
          0,           0,         608,       1.567889458,       8.736143115,       9.119998108,       17.40748227
          0,           0,         609,       1.562189404,       8.720380844,       9.098222677,       17.40001821
          0,           0,         610,       1.570844228,       8.760497005,       9.073023367,       17.41212958
          0,           0,         611,       1.610451869,       8.803023657,       9.093871941,       17.40317147
          0,           0,         612,       1.575641166,       8.738509341,       9.164199945,       17.44013925
          0,           0,         613,       1.703566961,       8.865530189,       9.338851516,       17.49879244
          0,           0,         614,       1.675784549,       8.890043738,       9.326661494,       17.48698443
          0,           0,         615,        1.61544259,       8.700727011,       9.161022168,       17.44157257
          0,           0,         616,       1.460327541,       8.705458836,       9.312238752,       17.52583027
          0,           0,         617,       1.496015226,       8.756177769,       9.296035145,       17.57669743
          0,           0,         618,        1.46165229,       8.570181847,       9.255038698,       17.57097422
          0,           0,         619,       1.415749751,       8.585209371,       9.355253269,       17.58084614
          0,           0,         620,       1.371813124,       8.470924662,       9.358614401,       17.58561214
          0,           0,         621,       1.400728153,       8.516812602,       9.393127046,       17.68602923
          0,           0,         622,       1.378465234,       8.534041386,       9.392905199,       17.68000443
          0,           0,         623,       1.414481514,       8.541737398,       9.360938858,       18.01527289
          0,           0,         624,       1.550842604,       8.704182451,       9.370622443,       17.99315637
          0,           0,         625,       1.716581966,       8.626286699,       9.503370949,        18.0131007
          0,           0,         626,        1.73607269,       9.056514215,       9.348551131,       17.89559397
          0,           0,         627,       1.961980493,       9.271851813,       9.615719838,       17.81643212
          0,           0,         628,       1.996235335,       9.277311823,       9.650039325,       18.03176913
          0,           0,         629,       1.980271514,       9.243472734,       9.721596733,       17.98948009
          0,           0,         630,       1.972756466,       9.219902957,       9.793470901,       17.95683474
          0,           0,         631,       1.971064149,       9.213557543,       9.880043703,       17.93745487
          0,           0,         632,       2.077802816,       9.268638669,       10.02917997,       17.98552869
          0,           0,         633,       2.085937017,       9.329825473,       10.09458705,       18.10520891
          0,           0,         634,       2.194563213,       9.454944391,        10.2194951,       18.29195526
          0,           0,         635,       2.150574832,       9.549829911,       10.21976255,        18.4480022
          0,           0,         636,       2.010690349,       9.398578994,       10.24256417,       18.62930504
          0,           0,         637,       1.878624544,       9.319415306,       10.20762122,       18.76050693
          0,           0,         638,        1.85472924,       9.368427712,       10.26769907,       18.85616267
          0,           0,         639,       1.811488442,       9.288844346,       10.29486721,       19.03369958
          0,           0,         640,       1.946432953,       9.243495131,       10.38550356,       19.02864204
          0,           0,         641,       1.917030682,       9.157872415,       10.32566146,       19.00302405
          0,           0,         642,       2.169349286,       9.485267839,       10.40949652,       19.05655641
          0,           0,         643,       2.140822575,       9.674708148,       10.41377252,       19.14279051
          0,           0,         644,       1.912855797,       9.647371029,       10.15411687,       19.01536437
          0,           0,         645,       1.872053824,       8.820208183,       10.27111177,       18.98687054
          0,           0,         646,       1.886100945,       9.297518923,       10.35432492,       19.07064661
          0,           0,         647,       1.939982837,       9.476008198,       10.42397984,       19.13157976
          0,           0,         648,       1.914376458,       9.404332867,       10.37384698,       19.09121434
          0,           0,         649,       1.940565978,       9.516357899,        10.4416872,       19.15952365
          0,           0,         650,       1.994838267,       9.618843133,       10.51127682,       19.21994766
          0,           0,         651,       2.033771086,       9.641785957,       10.53716859,       19.23519419
          0,           0,         652,       2.075724831,       9.788578229,       10.60579674,       19.31059608
          0,           0,         653,       2.042382484,       9.645985136,       10.53648285,       19.24655635
          0,           0,         654,       2.076877395,       9.745896059,       10.60532881,       19.31409487
          0,           0,         655,       2.132433889,       9.854123535,        10.6882149,       19.39888648
          0,           0,         656,       2.087994917,       9.724676103,       10.61544616,       19.33483119
          0,           0,         657,          2.041169,       9.581371552,       10.54789151,       19.28721983
          0,           0,         658,       2.077512127,       9.742029581,       10.61745257,       19.37175243
          0,           0,         659,       2.032282879,       9.618416154,        10.5409081,       19.30917001
          0,           0,         660,       2.002808242,       9.503507628,       10.46668789,       19.24520155
          0,           0,         661,        2.01143861,       9.594161709,       10.52771916,       19.31147492
          0,           0,         662,       1.987285618,       9.471223388,       10.45542372,       19.25152667
          0,           0,         663,        2.01286476,       9.568289456,       10.51758673,       19.31537983
          0,           0,         664,       1.979007265,       9.452035102,       10.44677721,       19.26045984
          0,           0,         665,       2.022174267,       9.534231155,       10.50810422,       19.30399532
          0,           0,         666,       2.005329011,       9.507982076,       10.47917398,       19.33060404
          0,           0,         667,       2.029945945,       9.582823784,       10.46907953,       19.31828039
          0,           0,         668,       2.023608017,       9.636555058,       10.53484682,       19.39996891
          0,           0,         669,       2.035297376,       9.699271685,       10.60111274,       19.46399435
          0,           0,         670,       1.971220988,       9.492765933,       10.50670961,        19.3808888
          0,           0,         671,       1.938814365,       9.329856487,        10.4111003,       19.28031078
          0,           0,         672,       1.942821526,       9.410890052,       10.45765892,       19.31409496
          0,           0,         673,       1.984581025,       9.437901939,       10.49073168,       19.31851788
          0,           0,         674,       1.935506963,       9.273994059,       10.39734002,       19.23882632
          0,           0,         675,       1.997474388,       9.521573837,       10.49007765,       19.32618296
          0,           0,         676,       1.952408152,       9.424271324,       10.41915499,       19.27728072
          0,           0,         677,       1.957036862,       9.505147374,       10.49021558,       19.35791575
          0,           0,         678,       2.028005432,        9.55230095,       10.58470382,       19.41772204
          0,           0,         679,        2.06860909,       9.756926649,       10.61919457,       19.46839565
          0,           0,         680,       1.955366458,       9.474369942,       10.52738929,       19.39551191
          0,           0,         681,       1.931414759,       9.327276264,        10.4537757,       19.34080598
          0,           0,         682,       1.966853874,        9.48610949,       10.47958919,       19.41911855
          0,           0,         683,       1.974446029,       9.529692434,        10.5527083,       19.50438838
          0,           0,         684,       2.055228035,       9.532707683,       10.67582005,       19.61664447
          0,           0,         685,       2.052718702,       9.770772069,       10.62984036,        19.6039552
          0,           0,         686,       2.146485484,       9.944319646,       10.72622544,        19.6801339
          0,           0,         687,       2.183044893,       10.01925186,       10.80908454,       19.75826773
          0,           0,         688,       1.993656225,       9.263340455,       10.64415589,       19.64787547
          0,           0,         689,       2.016455356,       9.608357952,       10.72897457,       19.71284821
          0,           0,         690,       1.983070102,       9.171031446,       10.60689644,       19.62153161
          0,           0,         691,       1.947974238,        9.13035347,       10.54877821,       19.60450014
          0,           0,         692,       2.014329634,       9.632495137,        10.6499465,       19.66024375
          0,           0,         693,       2.028650845,       9.745401923,        10.7145325,        19.7241214
          0,           0,         694,       2.064655573,       9.720448901,       10.75431199,       19.82273662
          0,           0,         695,       2.107733454,       9.760142698,       10.80227499,       19.83227033
          0,           0,         696,       2.136099905,       9.802576216,       10.82813447,       19.81429601
          0,           0,         697,       2.163499606,       10.00322184,       10.84034214,        19.8270211
          0,           0,         698,       2.109586351,       9.898313076,       10.80106312,       19.83829301
          0,           0,         699,       2.125958975,       9.900914309,       10.83090069,       19.86489382
          0,           0,         700,       2.397022399,        10.3369691,       10.81916594,       19.77119014
          0,           0,         701,       2.350501189,       10.30709077,       10.86292551,       19.80890543
          0,           0,         702,       2.315639864,       10.28546864,       10.91051016,       19.84600477
          0,           0,         703,       2.302106726,       10.28129556,       10.96298616,       19.88562998
          0,           0,         704,       2.316938612,       10.30683381,       11.01625192,       19.92007784
          0,           0,         705,       2.332881382,       10.32544113,       11.02011533,       19.87947852
          0,           0,         706,       2.372371813,       10.30671065,       11.07433162,       19.89010342
          0,           0,         707,       2.464514471,       10.39221169,       11.18866966,       19.99916753
